,season,player_id,player,pos,age,tm,g,gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_percent,x2p_percent,e_fg_percent,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
128,2023,4709,De'Andre Hunter,SF,25.0,ATL,67,67.0,31.7,5.7,12.3,0.461,0.35,0.521,0.522,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4
129,2023,4602,De'Anthony Melton,PG,24.0,PHI,77,58.0,27.9,3.6,8.5,0.425,0.39,0.484,0.546,0.793,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,10.1
130,2023,4710,Dean Wade,PF,26.0,CLE,44,13.0,20.3,1.7,4.0,0.412,0.354,0.56,0.54,0.652,0.5,3.0,3.4,0.8,0.6,0.5,0.4,2.0,4.7
131,2023,4603,Deandre Ayton,C,24.0,PHO,67,67.0,30.4,7.8,13.2,0.589,0.292,0.597,0.592,0.76,2.6,7.4,10.0,1.7,0.6,0.8,1.8,2.8,18.0
132,2023,3810,DeAndre Jordan,C,34.0,DEN,39,8.0,15.0,2.3,2.9,0.765,1.0,0.763,0.77,0.458,1.3,3.8,5.2,0.9,0.3,0.6,1.2,1.8,5.1
133,2023,4394,Dejounte Murray,SG,26.0,ATL,74,74.0,36.4,8.3,17.8,0.464,0.344,0.514,0.514,0.832,0.7,4.5,5.3,6.1,1.5,0.3,2.2,1.4,20.5
134,2023,4320,Delon Wright,PG,30.0,WAS,50,14.0,24.4,2.8,5.8,0.474,0.345,0.564,0.545,0.867,1.2,2.4,3.6,3.9,1.8,0.3,0.9,1.2,7.4
135,2023,3872,DeMar DeRozan,SF,33.0,CHI,74,74.0,36.2,8.9,17.6,0.504,0.324,0.526,0.522,0.872,0.5,4.2,4.6,5.1,1.1,0.5,2.1,2.5,24.5
136,2023,4823,Deni Avdija,SF,22.0,WAS,76,40.0,26.6,3.3,7.6,0.437,0.297,0.53,0.497,0.739,1.0,5.4,6.4,2.8,0.9,0.4,1.6,2.8,9.2
137,2023,4157,Dennis Schröder,PG,29.0,LAL,66,50.0,30.1,4.1,9.8,0.415,0.329,0.461,0.472,0.857,0.3,2.2,2.5,4.5,0.8,0.2,1.7,2.2,12.6
138,2023,4490,Dennis Smith Jr.,PG,25.0,CHO,54,15.0,25.7,3.4,8.4,0.412,0.216,0.475,0.438,0.736,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,8.8
139,2023,4605,Deonte Burton,SG,29.0,SAC,2,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2023,5042,Dereon Seabron,SG,22.0,NOP,5,0.0,2.4,0.4,1.0,0.4,1000.0,0.4,0.4,1000.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8
141,2023,4397,Derrick Jones Jr.,SF,25.0,CHI,64,0.0,14.0,1.8,3.6,0.5,0.338,0.587,0.559,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3,5.0
142,2023,3812,Derrick Rose,PG,34.0,NYK,27,0.0,12.5,2.3,5.9,0.384,0.302,0.438,0.443,0.917,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7,5.6
143,2023,4492,Derrick White,SG,28.0,BOS,82,70.0,28.3,4.3,9.2,0.462,0.381,0.548,0.56,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4
144,2023,4824,Desmond Bane,SG,24.0,MEM,58,58.0,31.7,7.8,16.2,0.479,0.408,0.534,0.568,0.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5
145,2023,4321,Devin Booker,SG,26.0,PHO,53,53.0,34.6,9.9,20.1,0.494,0.351,0.554,0.546,0.855,0.9,3.7,4.5,5.5,1.0,0.3,2.7,3.0,27.8
146,2023,4826,Devin Vassell,SG,22.0,SAS,38,32.0,31.0,6.9,15.7,0.439,0.387,0.48,0.525,0.78,0.2,3.7,3.9,3.6,1.1,0.4,1.5,1.5,18.5
147,2023,4827,Devon Dotson,PG,23.0,WAS,6,0.0,8.8,0.2,1.7,0.1,0.25,0.0,0.15,1000.0,1.0,0.7,1.7,1.3,0.8,0.0,0.5,1.5,0.5
148,2023,4607,Devonte' Graham,PG,27.0,TOT,73,8.0,18.3,2.2,5.9,0.374,0.352,0.452,0.512,0.748,0.3,1.4,1.7,2.7,0.6,0.2,0.7,1.1,7.4
151,2023,4158,Dewayne Dedmon,C,33.0,TOT,38,1.0,11.2,2.0,4.0,0.51,0.308,0.58,0.55,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2.0,5.2
154,2023,4494,Dillon Brooks,SF,27.0,MEM,73,73.0,30.3,5.4,13.6,0.396,0.326,0.451,0.468,0.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,3.3,14.3
155,2023,4400,Domantas Sabonis,C,26.0,SAC,79,79.0,34.6,7.3,11.9,0.615,0.373,0.639,0.632,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1
156,2023,5043,Dominick Barlow,SF,19.0,SAS,28,0.0,14.6,1.6,3.1,0.535,0.0,0.561,0.535,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,2.0,3.9
157,2023,4495,Donovan Mitchell,SG,26.0,CLE,68,68.0,35.8,10.0,20.6,0.484,0.386,0.566,0.572,0.867,0.9,3.3,4.3,4.4,1.5,0.4,2.6,2.5,28.3
158,2023,5044,Donovan Williams,SG,21.0,ATL,2,0.0,2.0,1.0,2.5,0.4,0.0,0.667,0.4,1000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
159,2023,4608,Donte DiVincenzo,SG,26.0,GSW,72,36.0,26.3,3.3,7.5,0.435,0.397,0.525,0.574,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4
160,2023,4401,Dorian Finney-Smith,PF,29.0,TOT,66,66.0,30.4,3.0,7.6,0.391,0.337,0.503,0.505,0.763,1.7,3.1,4.8,1.5,0.8,0.5,0.9,2.2,8.3
163,2023,4237,Doug McDermott,SF,31.0,SAS,64,0.0,20.5,3.7,8.2,0.457,0.413,0.516,0.575,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2
164,2023,4085,Draymond Green,PF,32.0,GSW,73,73.0,31.5,3.4,6.5,0.527,0.305,0.612,0.57,0.713,0.9,6.3,7.2,6.8,1.0,0.8,2.8,3.1,8.5
165,2023,4610,Drew Eubanks,C,25.0,POR,78,28.0,20.3,2.7,4.3,0.641,0.389,0.655,0.651,0.664,1.7,3.7,5.4,1.3,0.5,1.3,0.9,2.2,6.6
166,2023,5045,Dru Smith,SG,25.0,TOT,15,1.0,10.5,1.2,3.0,0.4,0.263,0.5,0.456,1.0,0.1,1.5,1.6,1.5,0.7,0.3,0.2,1.5,2.9
169,2023,4929,Duane Washington Jr.,SG,22.0,PHO,31,3.0,12.7,3.0,8.3,0.367,0.36,0.372,0.445,0.667,0.1,1.1,1.2,2.0,0.2,0.1,1.1,0.7,7.9
170,2023,4611,Duncan Robinson,SF,28.0,MIA,42,1.0,16.5,2.1,5.6,0.371,0.328,0.556,0.504,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,6.4
171,2023,4239,Dwight Powell,C,31.0,DAL,76,64.0,19.2,2.6,3.5,0.732,0.0,0.746,0.732,0.667,2.0,2.2,4.1,0.9,0.6,0.3,0.9,2.8,6.7
172,2023,4829,Dylan Windler,SF,26.0,CLE,3,0.0,3.3,0.7,1.0,0.667,0.5,1.0,0.833,1000.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.7
173,2023,5046,Dyson Daniels,PG,19.0,NOP,59,11.0,17.7,1.5,3.5,0.418,0.314,0.492,0.483,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8
174,2023,4497,Edmond Sumner,SG,27.0,BRK,53,12.0,13.9,2.3,5.1,0.461,0.356,0.511,0.519,0.917,0.2,1.2,1.5,1.3,0.6,0.2,0.9,1.6,7.1
175,2023,3815,Eric Gordon,SG,34.0,TOT,69,58.0,28.5,4.2,9.5,0.446,0.371,0.535,0.547,0.821,0.2,1.7,1.9,2.7,0.6,0.4,1.5,1.1,12.4
178,2023,4930,Eugene Omoruyi,SF,25.0,TOT,40,6.0,16.1,2.5,5.7,0.443,0.281,0.547,0.498,0.68,1.1,1.7,2.8,0.7,0.7,0.1,0.9,2.3,7.0
181,2023,4086,Evan Fournier,SG,30.0,NYK,27,7.0,17.0,2.1,6.1,0.337,0.307,0.404,0.443,0.857,0.1,1.7,1.8,1.3,0.6,0.1,0.8,1.7,6.1
182,2023,4931,Evan Mobley,PF,21.0,CLE,79,79.0,34.4,6.6,12.0,0.554,0.216,0.595,0.566,0.674,2.4,6.6,9.0,2.8,0.8,1.5,1.8,2.8,16.2
183,2023,4832,Facundo Campazzo,PG,31.0,DAL,8,0.0,6.5,0.4,1.6,0.231,0.273,0.0,0.346,0.5,0.0,0.3,0.3,1.1,0.8,0.0,0.4,0.4,1.3
184,2023,4616,Frank Jackson,PG,24.0,UTA,1,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1000.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
185,2023,4325,Frank Kaminsky,C,29.0,TOT,36,0.0,6.5,0.9,1.8,0.492,0.394,0.6,0.595,0.875,0.2,1.3,1.4,0.9,0.2,0.1,0.3,0.6,2.5
188,2023,4500,Frank Ntilikina,PG,24.0,DAL,47,5.0,12.9,1.0,2.8,0.364,0.254,0.477,0.428,0.667,0.1,1.2,1.3,1.2,0.3,0.1,0.6,1.4,2.9
189,2023,4933,Franz Wagner,SF,21.0,ORL,80,80.0,32.6,6.8,14.0,0.485,0.361,0.544,0.543,0.842,0.9,3.2,4.1,3.5,1.0,0.2,2.1,2.3,18.6
190,2023,4403,Fred VanVleet,PG,28.0,TOR,69,69.0,36.7,6.3,16.1,0.393,0.342,0.455,0.486,0.898,0.4,3.6,4.1,7.2,1.8,0.6,2.0,2.8,19.3
191,2023,4501,Furkan Korkmaz,SG,25.0,PHI,37,0.0,9.5,1.3,3.0,0.432,0.391,0.462,0.514,0.722,0.2,1.0,1.1,0.6,0.3,0.1,0.6,0.5,3.8
192,2023,4717,Gabe Vincent,PG,26.0,MIA,68,34.0,25.9,3.4,8.3,0.402,0.334,0.512,0.505,0.872,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,9.4
193,2023,4934,Gabe York,SG,29.0,IND,3,0.0,18.7,2.7,7.0,0.381,0.333,0.667,0.524,1.0,0.0,2.0,2.0,1.7,0.7,0.0,0.0,1.7,8.0
194,2023,3877,Garrett Temple,SG,36.0,NOP,25,0.0,6.5,0.7,1.8,0.4,0.423,0.368,0.522,0.75,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6,2.0
195,2023,4718,Garrison Mathews,SG,26.0,TOT,54,0.0,12.7,1.4,3.7,0.363,0.35,0.476,0.52,0.906,0.2,1.1,1.4,0.5,0.4,0.1,0.4,1.1,4.8
198,2023,4245,Gary Harris,SG,28.0,ORL,48,42.0,24.7,2.9,6.4,0.45,0.431,0.494,0.603,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3
199,2023,4404,Gary Payton II,PG,30.0,TOT,22,1.0,16.7,1.9,3.1,0.594,0.5,0.651,0.688,0.857,1.1,2.0,3.1,1.4,1.0,0.2,0.7,2.0,4.6
202,2023,4618,Gary Trent Jr.,SG,24.0,TOR,66,44.0,32.1,6.1,14.2,0.433,0.369,0.493,0.522,0.839,0.5,2.2,2.6,1.6,1.6,0.2,0.8,1.5,17.4
203,2023,3816,George Hill,PG,36.0,TOT,46,1.0,18.1,1.7,3.6,0.47,0.358,0.62,0.572,0.764,0.3,1.5,1.8,2.4,0.6,0.1,0.7,1.2,5.0
206,2023,4405,Georges Niang,PF,29.0,PHI,78,1.0,19.4,2.8,6.4,0.442,0.401,0.576,0.596,0.867,0.2,2.1,2.4,1.0,0.4,0.2,0.7,1.9,8.2
207,2023,4164,Giannis Antetokounmpo,PF,28.0,MIL,63,63.0,32.1,11.2,20.3,0.553,0.275,0.596,0.572,0.645,2.2,9.6,11.8,5.7,0.8,0.8,3.9,3.1,31.1
208,2023,4719,Goga Bitadze,C,23.0,TOT,38,1.0,12.0,1.8,3.3,0.552,0.231,0.636,0.576,0.548,1.6,2.0,3.6,1.0,0.4,0.7,0.6,1.7,4.4
211,2023,3817,Goran Dragić,PG,36.0,TOT,58,0.0,15.0,2.4,5.8,0.421,0.359,0.468,0.499,0.689,0.3,1.1,1.4,2.6,0.2,0.1,1.1,1.1,6.3
214,2023,3941,Gordon Hayward,SF,32.0,CHO,50,50.0,31.5,5.5,11.6,0.475,0.325,0.532,0.52,0.811,0.7,3.6,4.3,4.1,0.8,0.2,2.0,1.4,14.7
215,2023,4167,Gorgui Dieng,C,33.0,SAS,31,1.0,11.5,1.5,3.8,0.385,0.28,0.571,0.474,0.769,0.9,2.6,3.5,1.7,0.1,0.5,1.0,1.8,3.9
216,2023,4720,Grant Williams,PF,24.0,BOS,79,23.0,25.9,2.7,6.0,0.454,0.395,0.546,0.575,0.77,1.1,3.5,4.6,1.7,0.5,0.4,1.0,2.4,8.1
217,2023,4620,Grayson Allen,SG,27.0,MIL,72,70.0,27.4,3.4,7.7,0.44,0.399,0.518,0.571,0.905,0.8,2.4,3.3,2.3,0.9,0.2,1.0,1.6,10.4
218,2023,4937,Greg Brown III,PF,21.0,POR,16,0.0,5.8,0.7,1.8,0.393,0.143,0.476,0.411,0.417,0.1,1.1,1.2,0.2,0.3,0.3,0.4,0.8,1.8
219,2023,4621,Hamidou Diallo,SG,24.0,DET,56,0.0,17.8,3.8,6.7,0.573,0.238,0.593,0.58,0.588,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,9.3
220,2023,4089,Harrison Barnes,PF,30.0,SAC,82,82.0,32.5,4.6,9.6,0.473,0.374,0.553,0.556,0.847,1.1,3.4,4.5,1.6,0.7,0.1,1.0,1.3,15.0
221,2023,4623,Haywood Highsmith,SF,26.0,MIA,54,11.0,17.9,1.7,4.0,0.431,0.339,0.523,0.516,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5,4.4
222,2023,4939,Herbert Jones,SF,24.0,NOP,66,66.0,29.6,3.6,7.6,0.469,0.335,0.536,0.525,0.764,1.5,2.6,4.1,2.5,1.6,0.6,1.3,3.2,9.8
223,2023,4837,Immanuel Quickley,PG,23.0,NYK,81,21.0,28.9,5.2,11.6,0.448,0.37,0.521,0.537,0.819,0.7,3.4,4.2,3.4,1.0,0.2,1.2,2.0,14.9
224,2023,4838,Isaac Okoro,SF,22.0,CLE,76,46.0,21.7,2.3,4.7,0.494,0.363,0.617,0.582,0.757,0.7,1.8,2.5,1.1,0.7,0.4,0.6,2.1,6.4
225,2023,4627,Isaiah Hartenstein,C,24.0,NYK,82,8.0,19.8,2.1,4.0,0.535,0.216,0.576,0.547,0.676,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6,5.0
226,2023,4940,Isaiah Jackson,C,21.0,IND,63,12.0,16.5,2.8,5.0,0.563,0.143,0.582,0.566,0.651,1.8,2.7,4.5,0.8,0.5,1.5,0.8,2.4,7.2
227,2023,4839,Isaiah Joe,SG,23.0,OKC,73,10.0,19.1,3.1,7.0,0.441,0.409,0.553,0.599,0.82,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5
228,2023,4941,Isaiah Livers,PF,24.0,DET,52,22.0,23.1,2.3,5.5,0.417,0.365,0.541,0.545,0.821,0.5,2.2,2.8,0.8,0.5,0.5,0.6,2.0,6.7
229,2023,5047,Isaiah Mobley,PF,23.0,CLE,13,0.0,6.5,0.9,2.2,0.429,0.375,0.45,0.482,1.0,0.3,1.2,1.5,0.2,0.3,0.2,0.1,0.6,2.4
230,2023,4722,Isaiah Roby,PF,24.0,SAS,42,2.0,11.3,1.6,3.7,0.432,0.3,0.516,0.49,0.488,0.5,2.0,2.5,0.9,0.4,0.2,0.7,1.3,4.1
231,2023,4840,Isaiah Stewart,C,21.0,DET,50,47.0,28.3,3.9,8.8,0.442,0.327,0.542,0.518,0.738,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,11.3
232,2023,4942,Isaiah Todd,PF,21.0,WAS,6,1.0,10.2,0.5,3.0,0.167,0.1,0.25,0.194,1.0,0.3,1.7,2.0,0.7,0.2,0.0,0.3,0.7,1.5
233,2023,3946,Ish Smith,PG,34.0,DEN,43,0.0,9.3,1.2,3.0,0.397,0.167,0.42,0.405,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,0.8,2.5
234,2023,4943,Ish Wainright,SF,28.0,PHO,60,2.0,15.3,1.4,3.8,0.37,0.329,0.5,0.496,0.839,0.8,1.6,2.3,0.9,0.6,0.4,0.4,2.0,4.2
235,2023,4410,Ivica Zubac,C,25.0,LAC,76,76.0,28.6,4.3,6.8,0.634,0.0,0.637,0.634,0.697,3.1,6.8,9.9,1.0,0.4,1.3,1.5,2.9,10.8
236,2023,4723,Ja Morant,PG,23.0,MEM,61,59.0,31.9,9.3,19.9,0.466,0.307,0.519,0.504,0.748,1.0,4.9,5.9,8.1,1.1,0.3,3.4,1.6,26.2
237,2023,5048,Jabari Smith Jr.,PF,19.0,HOU,79,79.0,31.0,4.6,11.3,0.408,0.307,0.487,0.475,0.786,1.5,5.7,7.2,1.3,0.5,0.9,1.3,2.9,12.8
238,2023,5049,Jabari Walker,SF,20.0,POR,56,0.0,11.1,1.5,3.5,0.419,0.286,0.472,0.46,0.756,0.9,1.5,2.3,0.6,0.2,0.2,0.5,1.2,3.9
239,2023,5050,Jack White,SF,25.0,DEN,17,0.0,3.9,0.5,1.1,0.421,0.333,0.5,0.5,0.667,0.4,0.6,1.0,0.2,0.2,0.1,0.1,0.5,1.2
240,2023,5051,Jacob Gilyard,PG,24.0,MEM,1,0.0,41.0,1.0,3.0,0.333,0.333,1000.0,0.5,1000.0,0.0,4.0,4.0,7.0,3.0,0.0,2.0,3.0,3.0
241,2023,5052,Jaden Hardy,SG,20.0,DAL,48,5.0,14.8,3.0,6.9,0.438,0.404,0.469,0.533,0.823,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8
242,2023,5053,Jaden Ivey,SG,20.0,DET,74,73.0,31.1,5.5,13.3,0.416,0.343,0.457,0.477,0.747,1.0,2.9,3.9,5.2,0.8,0.2,3.2,3.3,16.3
243,2023,4841,Jaden McDaniels,SF,22.0,MIN,79,79.0,30.6,4.7,9.1,0.517,0.398,0.588,0.591,0.736,1.2,2.7,3.9,1.9,0.9,1.0,1.4,3.4,12.1
244,2023,4944,Jaden Springer,SG,20.0,PHI,16,2.0,5.6,1.1,2.2,0.486,0.4,0.5,0.514,0.75,0.4,0.5,0.9,0.5,0.4,0.2,0.2,0.9,2.6
245,2023,4091,Jae Crowder,SF,32.0,MIL,18,3.0,18.9,2.5,5.2,0.479,0.436,0.538,0.606,0.833,0.9,2.9,3.8,1.5,0.7,0.3,0.4,1.5,6.9
246,2023,4842,Jae'Sean Tate,SF,27.0,HOU,31,7.0,21.8,3.5,7.4,0.48,0.283,0.53,0.509,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1
247,2023,5054,Jake LaRavia,PF,21.0,MEM,35,0.0,11.8,1.1,2.7,0.389,0.338,0.542,0.516,0.778,0.5,1.3,1.8,0.6,0.3,0.1,0.5,1.4,3.0
248,2023,4412,Jakob Poeltl,C,27.0,TOT,72,71.0,26.5,5.4,8.6,0.629,0.0,0.63,0.629,0.592,3.3,5.8,9.1,2.7,0.9,1.2,1.7,2.7,12.5
251,2023,4630,Jalen Brunson,PG,26.0,NYK,68,68.0,35.0,8.6,17.6,0.491,0.416,0.519,0.547,0.829,0.6,3.0,3.5,6.2,0.9,0.2,2.1,2.2,24.0
252,2023,5055,Jalen Duren,C,19.0,DET,67,31.0,24.9,3.9,5.9,0.648,0.0,0.652,0.648,0.611,3.4,5.5,8.9,1.1,0.7,0.9,1.4,2.7,9.1
253,2023,4946,Jalen Green,SG,20.0,HOU,76,76.0,34.2,7.4,17.9,0.417,0.338,0.471,0.486,0.786,0.6,3.2,3.7,3.7,0.8,0.2,2.6,1.7,22.1
254,2023,4947,Jalen Johnson,SF,21.0,ATL,70,6.0,14.9,2.3,4.6,0.491,0.288,0.587,0.537,0.628,0.7,3.3,4.0,1.2,0.5,0.5,0.6,1.6,5.6
255,2023,4725,Jalen McDaniels,SF,25.0,TOT,80,24.0,23.9,3.5,7.7,0.455,0.332,0.53,0.518,0.841,0.8,3.5,4.3,1.6,1.0,0.4,1.2,2.6,9.4
258,2023,4845,Jalen Smith,PF,22.0,IND,68,31.0,18.8,3.6,7.5,0.476,0.283,0.593,0.53,0.759,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,9.4
259,2023,4948,Jalen Suggs,PG,21.0,ORL,53,19.0,23.5,3.5,8.4,0.419,0.327,0.496,0.493,0.723,1.0,2.0,3.0,2.9,1.3,0.5,1.8,2.3,9.9
260,2023,5056,Jalen Williams,SG,21.0,OKC,75,62.0,30.3,5.5,10.6,0.521,0.356,0.579,0.567,0.812,1.1,3.4,4.5,3.3,1.4,0.5,1.6,2.5,14.1
261,2023,5057,Jamal Cain,SF,23.0,MIA,18,0.0,13.3,2.1,3.7,0.561,0.35,0.652,0.614,0.773,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,5.4
262,2023,4413,Jamal Murray,PG,25.0,DEN,65,65.0,32.8,7.3,16.0,0.454,0.398,0.494,0.537,0.833,0.7,3.2,4.0,6.2,1.0,0.2,2.2,1.6,20.0
